,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
3100,002540,亚太科技,0.23,10.78,,6.06,,28953.25,35.12,,10-24
3101,002234,民和股份,0.46,-147.92,,17.18,,13903.32,-148.03,,10-24
3102,002604,*ST龙力,-0.42,-321.05,,,,-25347.44,-317.98,,10-24
3103,601939,建设银行,0.86,7.5,7.44,12.06,,21410800.0,6.39,,10-24
3104,002363,隆基机械,0.18,20.0,,3.31,,7517.95,30.32,,10-24
3105,002685,华东重机,0.34,903.81,,7.65,,34490.38,1366.93,,10-24
3106,002753,永东股份,0.69,8.76,,17.28,,22877.53,63.16,,10-24
3107,002806,华锋股份,0.17,28.28,,6.02,,2313.19,28.25,,10-24
3108,002496,辉丰股份,-0.16,-173.39,,-6.73,,-24379.48,-174.23,,10-24
3109,002512,达华智能,-0.37,-645.25,,-14.83,,-40260.83,-645.39,,10-24
3110,002207,ST准油,-0.07,-138.05,,-5.02,,-1728.26,-138.7,,10-24
3111,002545,东方铁塔,0.17,64.2,,3.05,,21794.09,60.98,,10-24
3112,002880,卫光生物,1.0,-15.97,,8.81,,10807.1,1.04,,10-24
3113,002239,奥特佳,0.14,70.38,,7.9,,42672.54,70.47,,10-24
3114,002255,海陆重工,0.16,34.27,,3.45,,12583.77,73.35,,10-24
3115,002932,明德生物,0.89,-4.3,,14.37,,4800.48,3.04,,10-24
3116,600011,华能国际,0.12,-36.84,,2.63,,198891.98,-30.47,,10-24
3117,600388,龙净环保,0.5,13.64,,11.28,,52983.77,12.56,,10-24
3118,002625,光启技术,0.02,-66.67,,0.44,,3304.43,-55.0,,10-24
3119,002336,人人乐,0.03,-104.61,,0.72,,1286.34,-104.61,,10-24
3120,002496,辉丰股份,-0.16,-173.39,,-6.73,,-24379.48,-174.23,,10-24
3121,002512,达华智能,-0.37,-645.25,,-14.83,,-40260.83,-645.39,,10-24
3122,002207,ST准油,-0.07,-138.05,,-5.02,,-1728.26,-138.7,,10-24
3123,002545,东方铁塔,0.17,64.2,,3.05,,21794.09,60.98,,10-24
3124,002880,卫光生物,1.0,-15.97,,8.81,,10807.1,1.04,,10-24
3125,002239,奥特佳,0.14,70.38,,7.9,,42672.54,70.47,,10-24
3126,002255,海陆重工,0.16,34.27,,3.45,,12583.77,73.35,,10-24
3127,300041,回天新材,0.26,17.13,,6.09,,11033.64,21.88,,10-24
3128,002357,富临运业,0.16,-57.78,,4.45,,4884.29,-57.77,,10-24
3129,002678,珠江钢琴,0.11,-15.38,,4.41,,14287.29,11.49,,10-24
3130,002068,黑猫股份,0.6,37.95,,13.44,,43982.92,37.95,,10-24
3131,300106,西部牧业,0.11,-128.59,,3.66,,2298.16,-128.6,,10-24
3132,002405,四维图新,0.17,29.47,,3.25,,21921.3,38.38,,10-24
3133,603218,日月股份,0.5,8.7,,7.04,,19912.66,9.11,,10-24
3134,300219,鸿利智汇,0.49,29.32,,12.51,,35266.91,35.84,,10-24
3135,002902,铭普光磁,0.11,-80.54,,1.44,,1500.98,-74.05,,10-24
3136,603536,惠发股份,0.12,-60.0,,3.17,,2023.45,-32.66,,10-24
3137,002282,博深工具,0.18,20.0,,3.77,,7657.92,56.15,,10-24
3138,300632,光莆股份,0.47,11.9,,12.97,,7130.4,60.92,,10-24
3139,002684,猛狮科技,-1.04,-711.76,,-24.48,,-58745.63,-734.19,,10-24
3140,300498,温氏股份,0.55,-29.11,,8.73,,289987.36,-28.2,,10-24
3141,002474,榕基软件,0.05,20.2,,2.11,,3036.32,20.09,,10-24
3142,002913,奥士康,1.28,23.08,,9.09,,18509.34,64.58,,10-24
3143,002613,北玻股份,0.08,-408.15,,5.26,,7795.82,-407.56,,10-23
3144,300346,南大光电,0.18,-0.05,,4.08,,5007.03,69.93,,10-23
3145,002035,华帝股份,0.5,-7.41,,18.81,,44231.72,41.91,,10-23
3146,600829,人民同泰,0.35,-2.95,,12.89,,20204.82,-2.94,,10-23
3147,300073,当升科技,0.5,-0.76,,7.73,,20533.18,12.0,,10-23
3148,002067,景兴纸业,0.33,-26.67,,8.88,,35846.37,-26.89,,10-23
3149,002436,兴森科技,0.12,9.09,,7.1,,17631.22,11.04,,10-23
3150,600206,有研新材,0.08,37.93,,2.36,,6811.38,40.83,,10-23
3151,002516,旷达科技,0.15,-23.87,,5.38,,22194.76,-22.87,,10-23
3152,603499,翔港科技,0.38,-21.59,,7.35,,3810.07,4.55,,10-23
3153,002565,顺灏股份,0.09,80.0,,2.8,,6377.56,69.9,,10-23
3154,002260,*ST德奥,-0.24,50.0,,,,-6403.56,54.04,,10-23
3155,002581,未名医药,0.02,-95.34,,0.44,,1259.29,-95.38,,10-23
3156,600050,中国联通,0.11,84.65,,2.49,,347003.11,164.5,,10-23
3157,002329,皇氏集团,-0.05,-139.01,,-1.62,,-4416.3,-139.04,,10-23
3158,300142,沃森生物,0.06,-331.64,,2.75,,9112.06,-331.77,,10-23
3159,002168,惠程科技,0.42,-481.82,,15.5,,32576.38,-453.15,,10-23
3160,300547,川环科技,1.12,-8.09,,12.86,,9289.57,25.89,,10-23
3161,600305,恒顺醋业,0.28,16.62,,11.27,,21830.03,50.69,,10-23
3162,002907,华森制药,0.28,7.69,,14.67,,11201.56,20.77,,10-23
3163,300615,欣天科技,0.13,-50.04,,4.07,,1870.6,-11.22,,10-23
3164,002591,恒大高新,0.08,-449.55,,1.94,,2337.22,-480.58,,10-23
3165,601678,滨化股份,0.43,-8.51,,11.26,,66090.02,18.1,,10-23
3166,002623,亚玛顿,0.4,566.67,,2.97,,6424.1,611.26,,10-23
3167,002318,久立特材,0.26,100.0,,7.31,,21558.01,99.58,,10-23
3168,601958,金钼股份,0.07,483.33,,1.77,,22692.49,498.8,,10-23
3169,002655,共达电声,0.01,-50.0,,0.9,,423.92,-32.59,,10-23
3170,300390,天华超净,0.11,57.14,,4.4,,3741.83,64.69,,10-23
3171,000631,顺发恒业,0.35,34.62,,14.1,,86142.73,36.07,,10-23
3172,002077,大港股份,-0.18,-1000.0,,-2.75,,-10488.84,-1173.68,,10-23
3173,600123,兰花科创,0.87,33.21,,10.0,,98844.48,33.22,,10-23
3174,002398,建研集团,0.3,-23.08,,8.64,,20264.67,53.21,,10-23
3175,600143,金发科技,0.24,42.91,,6.44,,65428.61,42.92,,10-23
3176,002494,华斯股份,0.03,-25.83,,0.63,,1207.65,-25.81,,10-23
3177,002189,利达光电,0.22,175.0,,7.7,,4424.75,180.44,,10-23
3178,002205,国统股份,-0.04,-268.05,,-0.51,,-470.55,-268.15,,10-23
3179,600273,嘉化能源,0.58,13.73,,12.9,,85519.87,25.41,,10-23
3180,002518,科士达,0.38,-11.63,,9.34,,22192.57,-9.97,,10-23
3181,002262,恩华药业,0.42,22.52,,16.0,,42219.86,22.52,,10-23
3182,600760,中航沈飞,0.22,-300.0,,4.29,,31269.0,-896.9,,10-23
3183,002053,云南能投,0.14,-37.89,,3.28,,7789.55,-37.88,,10-23
3184,002696,百洋股份,0.33,19.4,,5.78,,12988.04,158.9,,10-23
3185,002714,牧原股份,0.17,-89.63,,2.81,,35019.08,-80.68,,10-23
3186,300107,建新股份,0.9,1333.33,,40.14,,49357.54,1337.47,,10-23
3187,300446,乐凯新材,0.57,2.46,,12.13,,7011.58,2.45,,10-23
3188,600549,厦门钨业,0.32,-40.74,,6.41,,44996.94,-23.42,,10-23
3189,002122,*ST天马,-0.17,-677.33,,-4.44,,-20572.4,-649.87,,10-23
3190,002788,鹭燕医药,0.71,-5.33,,9.1,,13613.35,42.48,,10-23
3191,300499,高澜股份,0.29,31.82,,5.47,,3508.27,31.17,,10-23
3192,002218,拓日新能,0.06,-39.8,,2.54,,7292.32,-39.56,,10-23
3193,002875,安奈儿,0.43,-18.87,,6.98,,5735.62,25.63,,10-23
3194,300583,赛托生物,0.92,112.34,,5.72,,9976.96,121.09,,10-23
3195,002891,中宠股份,0.42,-44.74,,5.88,,4199.47,-29.27,,10-23
3196,000505,京粮控股,0.15,-16.67,,4.75,,10226.44,-10.16,,10-23
3197,002283,天润曲轴,0.21,5.0,,5.87,,23590.65,4.1,,10-23
3198,300047,天源迪科,0.2,111.68,,2.73,,7822.73,136.5,,10-23
3199,002026,山东威达,0.35,34.62,,6.11,,14726.63,34.92,,10-23
3200,002828,贝肯能源,0.27,-34.15,,5.82,,5388.68,11.28,,10-23
3201,002897,意华股份,0.37,-46.38,,5.67,,6301.07,-14.4,,10-23
3202,002915,中欣氟材,0.23,-45.31,,5.58,,2572.18,-26.31,,10-23
3203,300655,晶瑞股份,0.26,0.27,,8.44,,3942.55,70.99,,10-23
3204,600486,扬农化工,2.54,93.15,,18.63,,78601.57,93.14,,10-23
3205,600567,山鹰纸业,0.51,61.46,,20.48,,231711.54,61.94,,10-23
3206,600982,宁波热电,0.17,39.29,,5.1,,12924.29,39.34,,10-23
3207,002469,三维工程,0.07,-3.29,,2.85,,3405.58,-6.89,,10-23
3208,002799,环球印务,0.11,4.27,,3.06,,1610.4,4.19,,10-23
3209,002885,京泉华,0.69,-13.75,,9.27,,6432.43,20.68,,10-23
3210,600336,澳柯玛,0.06,34.32,,2.72,,4923.94,34.41,,10-23
3211,002277,友阿股份,0.15,-27.82,,4.16,,21633.48,-28.24,,10-23
3212,002293,罗莱生活,0.51,15.66,,10.82,,37709.49,21.44,,10-23
3213,002020,京新药业,0.47,19.52,,8.94,,34100.7,36.91,,10-23
3214,603026,石大胜华,0.84,27.27,,10.32,,16989.22,27.89,,10-23
3215,002116,中国海诚,0.36,24.14,,10.95,,14859.94,22.52,,10-23
3216,300143,星普医科,0.12,-73.09,,2.93,,6772.24,-46.21,,10-23
3217,002442,龙星化工,0.2,40.73,,8.29,,9802.42,40.75,,10-23
3218,002805,丰元股份,0.16,-44.83,,2.75,,1597.54,-43.34,,10-23
3219,300224,正海磁材,0.07,,,2.0,,5754.74,1543.8,,10-23
3220,002201,九鼎新材,0.02,0.0,,0.84,,743.63,37.95,,10-23
3221,002857,三晖电气,0.12,-38.21,,3.66,,1576.96,-1.13,,10-23
3222,300240,飞力达,0.11,-38.89,,3.6,,3919.51,-39.29,,10-23
3223,002217,合力泰,0.38,30.84,,11.17,,118785.6,30.85,,10-23
3224,002233,塔牌集团,1.05,85.68,,14.6,,124852.95,147.38,,10-23
3225,002587,奥拓电子,0.2,8.87,,10.1,,11978.69,37.46,,10-23
3226,002009,天奇股份,0.37,76.19,,6.72,,13714.37,72.4,,10-23
3227,600051,宁波联合,0.26,-22.92,,3.36,,8044.91,-22.04,,10-23
3228,002330,得利斯,0.01,18.68,,0.41,,540.67,18.52,,10-23
3229,002667,鞍重股份,0.08,-55.56,,2.45,,1878.56,-23.31,,10-23
3230,002700,新疆浩源,0.11,-9.25,,4.61,,4598.36,-10.01,,10-23
3231,603168,莎普爱思,0.24,-57.14,,4.64,,7792.4,-44.29,,10-23
3232,300471,厚普股份,-0.41,-335.23,,-9.66,,-15234.66,-334.16,,10-23
3233,600976,健民集团,0.48,2.13,,6.56,,7286.88,0.49,,10-23
3234,002479,富春环保,0.21,-32.67,,5.97,,17561.86,-29.29,,10-23
3235,002810,山东赫达,0.5,23.88,,8.07,,5681.86,50.19,,10-23
3236,002827,高争民爆,0.3,-38.78,,6.77,,5467.45,-39.04,,10-23
3237,000035,中国天楹,0.12,11.08,,5.31,,16664.66,18.76,,10-23
3238,000059,华锦股份,0.66,-13.88,,9.46,,105911.69,-13.88,,10-23
3239,600311,荣华实业,-0.09,-1314.29,,-7.26,,-5657.99,-1314.71,,10-23
3240,002359,北讯集团,0.49,80.31,,8.43,,53578.6,262.66,,10-23
3241,300484,蓝海华腾,0.07,-86.93,,1.98,,1398.19,-86.93,,10-23
3242,002476,宝莫股份,-0.04,-62.78,,-2.63,,-2558.82,-62.77,,10-23
3243,601128,常熟银行,0.5,25.0,5.46,9.71,,111994.8,25.32,,10-23
3244,603339,四方科技,0.69,23.21,,9.34,,14285.78,22.75,,10-23
3245,002876,三利谱,0.28,-65.43,,2.55,,2270.91,-59.31,,10-23
3246,300258,精锻科技,0.57,25.68,,13.04,,22934.21,25.67,,10-23
3247,002892,科力尔,0.58,-9.25,,8.29,,4855.74,-8.95,,10-23
3248,000546,金圆股份,0.52,25.47,,10.35,,36955.37,44.34,,10-23
3249,002011,盾安环境,0.05,-16.67,,0.94,,4137.67,-28.73,,10-23
3250,300699,光威复材,0.84,15.07,,11.56,,31061.93,49.53,,10-23
3251,002380,科远股份,0.3,2.6,,3.54,,7315.2,4.25,,10-23
3252,300102,乾照光电,0.22,-2.09,,5.48,,15240.2,-3.74,,10-23
3253,600896,*ST海投,0.04,-125.0,,2.15,,3631.24,-126.11,,10-23
3254,002795,永和智控,0.3,0.0,,9.67,,6080.36,38.67,,10-23
3255,002829,星网宇达,0.13,-45.83,,2.41,,1991.91,-47.52,,10-23
3256,002513,蓝丰生化,-0.1,-137.04,,-1.4,,-3522.59,-137.83,,10-23
3257,002224,三力士,0.14,-26.32,,5.24,,9288.6,-25.72,,10-23
3258,002916,深南电路,1.69,4.97,,14.16,,47292.88,39.59,,10-23
3259,300311,任子行,0.16,-14.47,,8.76,,11048.43,29.71,,10-23
3260,300327,中颖电子,0.52,14.94,,14.41,,12122.22,27.62,,10-23
3261,002305,南国置业,0.02,134.25,,0.67,,2971.24,135.03,,10-23
3262,001979,招商蛇口,1.02,117.02,,11.77,,827516.2,122.56,,10-23
3263,603717,天域生态,0.23,-28.21,,4.16,,5441.02,9.67,,10-23
3264,002708,光洋股份,0.05,18.75,,1.46,,2225.45,18.5,,10-23
3265,002714,牧原股份,0.17,-89.63,,2.81,,35019.08,-80.68,,10-23
3266,300107,建新股份,0.9,1333.33,,40.14,,49357.54,1337.47,,10-23
3267,300446,乐凯新材,0.57,2.46,,12.13,,7011.58,2.45,,10-23
3268,600549,厦门钨业,0.32,-40.74,,6.41,,44996.94,-23.42,,10-23
3269,002518,科士达,0.38,-11.63,,9.34,,22192.57,-9.97,,10-23
3270,002262,恩华药业,0.42,22.52,,16.0,,42219.86,22.52,,10-23
3271,600760,中航沈飞,0.22,-300.0,,4.29,,31269.0,-896.9,,10-23
3272,002053,云南能投,0.14,-37.89,,3.28,,7789.55,-37.88,,10-23
3273,002696,百洋股份,0.33,19.4,,5.78,,12988.04,158.9,,10-23
3274,002122,*ST天马,-0.17,-677.33,,-4.44,,-20572.4,-649.87,,10-23
3275,002788,鹭燕医药,0.71,-5.33,,9.1,,13613.35,42.48,,10-23
3276,300499,高澜股份,0.29,31.82,,5.47,,3508.27,31.17,,10-23
3277,002218,拓日新能,0.06,-39.8,,2.54,,7292.32,-39.56,,10-23
3278,002875,安奈儿,0.43,-18.87,,6.98,,5735.62,25.63,,10-23
3279,300583,赛托生物,0.92,112.34,,5.72,,9976.96,121.09,,10-23
3280,002891,中宠股份,0.42,-44.74,,5.88,,4199.47,-29.27,,10-23
3281,000505,京粮控股,0.15,-16.67,,4.75,,10226.44,-10.16,,10-23
3282,002283,天润曲轴,0.21,5.0,,5.87,,23590.65,4.1,,10-23
3283,300047,天源迪科,0.2,111.68,,2.73,,7822.73,136.5,,10-23
3284,002026,山东威达,0.35,34.62,,6.11,,14726.63,34.92,,10-23
3285,002828,贝肯能源,0.27,-34.15,,5.82,,5388.68,11.28,,10-23
3286,002897,意华股份,0.37,-46.38,,5.67,,6301.07,-14.4,,10-23
3287,002915,中欣氟材,0.23,-45.31,,5.58,,2572.18,-26.31,,10-23
3288,300655,晶瑞股份,0.26,0.27,,8.44,,3942.55,70.99,,10-23
3289,600486,扬农化工,2.54,93.15,,18.63,,78601.57,93.14,,10-23
3290,002116,中国海诚,0.36,24.14,,10.95,,14859.94,22.52,,10-23
3291,600567,山鹰纸业,0.51,61.46,,20.48,,231711.54,61.94,,10-23
3292,600982,宁波热电,0.17,39.29,,5.1,,12924.29,39.34,,10-23
3293,002469,三维工程,0.07,-3.29,,2.85,,3405.58,-6.89,,10-23
3294,002799,环球印务,0.11,4.27,,3.06,,1610.4,4.19,,10-23
3295,002885,京泉华,0.69,-13.75,,9.27,,6432.43,20.68,,10-23
3296,600336,澳柯玛,0.06,34.32,,2.72,,4923.94,34.41,,10-23
3297,002277,友阿股份,0.15,-27.82,,4.16,,21633.48,-28.24,,10-23
3298,002293,罗莱生活,0.51,15.66,,10.82,,37709.49,21.44,,10-23
3299,002020,京新药业,0.47,19.52,,8.94,,34100.7,36.91,,10-23
3300,002513,蓝丰生化,-0.1,-137.04,,-1.4,,-3522.59,-137.83,,10-23
3301,002224,三力士,0.14,-26.32,,5.24,,9288.6,-25.72,,10-23
3302,002916,深南电路,1.69,4.97,,14.16,,47292.88,39.59,,10-23
3303,300311,任子行,0.16,-14.47,,8.76,,11048.43,29.71,,10-23
3304,300327,中颖电子,0.52,14.94,,14.41,,12122.22,27.62,,10-23
3305,002305,南国置业,0.02,134.25,,0.67,,2971.24,135.03,,10-23
3306,001979,招商蛇口,1.02,117.02,,11.77,,827516.2,122.56,,10-23
3307,603717,天域生态,0.23,-28.21,,4.16,,5441.02,9.67,,10-23
3308,002708,光洋股份,0.05,18.75,,1.46,,2225.45,18.5,,10-23
3309,300102,乾照光电,0.22,-2.09,,5.48,,15240.2,-3.74,,10-23
3310,600896,*ST海投,0.04,-125.0,,2.15,,3631.24,-126.11,,10-23
3311,002518,科士达,0.38,-11.63,,9.34,,22192.57,-9.97,,10-23
3312,002262,恩华药业,0.42,22.52,,16.0,,42219.86,22.52,,10-23
3313,600760,中航沈飞,0.22,-300.0,,4.29,,31269.0,-896.9,,10-23
3314,002053,云南能投,0.14,-37.89,,3.28,,7789.55,-37.88,,10-23
3315,002696,百洋股份,0.33,19.4,,5.78,,12988.04,158.9,,10-23
3316,002714,牧原股份,0.17,-89.63,,2.81,,35019.08,-80.68,,10-23
3317,300107,建新股份,0.9,1333.33,,40.14,,49357.54,1337.47,,10-23
3318,300446,乐凯新材,0.57,2.46,,12.13,,7011.58,2.45,,10-23
3319,600549,厦门钨业,0.32,-40.74,,6.41,,44996.94,-23.42,,10-23
3320,002122,*ST天马,-0.17,-677.33,,-4.44,,-20572.4,-649.87,,10-23
3321,002788,鹭燕医药,0.71,-5.33,,9.1,,13613.35,42.48,,10-23
3322,300499,高澜股份,0.29,31.82,,5.47,,3508.27,31.17,,10-23
3323,002218,拓日新能,0.06,-39.8,,2.54,,7292.32,-39.56,,10-23
3324,002875,安奈儿,0.43,-18.87,,6.98,,5735.62,25.63,,10-23
3325,300583,赛托生物,0.92,112.34,,5.72,,9976.96,121.09,,10-23
3326,002891,中宠股份,0.42,-44.74,,5.88,,4199.47,-29.27,,10-23
3327,000505,京粮控股,0.15,-16.67,,4.75,,10226.44,-10.16,,10-23
3328,002283,天润曲轴,0.21,5.0,,5.87,,23590.65,4.1,,10-23
3329,300047,天源迪科,0.2,111.68,,2.73,,7822.73,136.5,,10-23
3330,002026,山东威达,0.35,34.62,,6.11,,14726.63,34.92,,10-23
3331,002127,南极电商,0.18,12.5,,14.04,,44947.45,85.01,,10-22
3332,002713,东易日盛,0.32,88.24,,6.79,,8447.11,99.54,,10-22
3333,600399,*ST抚钢,-0.1,-286.9,,,,-12616.45,-287.01,,10-22
3334,300732,设研院,1.12,-50.0,,8.93,,17519.53,44.89,,10-22
3335,002931,锋龙股份,0.41,-19.61,,8.51,,3326.61,-1.97,,10-22
3336,002724,海洋王,0.11,-0.36,,4.51,,7979.12,19.54,,10-22
3337,002763,汇洁股份,0.46,-20.69,,10.01,,17997.8,-20.73,,10-22
3338,300508,维宏股份,0.04,-96.94,,0.67,,339.16,-95.1,,10-22
3339,002937,兴瑞科技,0.58,20.83,,20.84,,7973.2,20.62,,10-22
3340,002677,浙江美大,0.38,35.71,,19.6,,24732.03,36.87,,10-22
3341,002729,好利来,0.25,-26.47,,3.99,,1692.86,-24.3,,10-22
3342,002008,大族激光,1.55,9.93,,20.47,,165669.17,10.29,,10-22
3343,002361,神剑股份,0.07,-26.65,,3.13,,6055.61,-26.67,,10-22
3344,002237,恒邦股份,0.32,-3.03,,6.72,,29334.63,-3.02,,10-22
3345,002688,金河生物,0.2,25.0,,8.13,,12890.35,29.87,,10-22
3346,002061,浙江交科,0.74,48.8,,16.12,,97322.59,230.81,,10-22
3347,002467,二六三,0.09,12.5,,3.75,,6918.82,9.04,,10-22
3348,002275,桂林三金,0.62,5.29,,13.56,,36682.65,5.28,,10-22
3349,002936,郑州银行,0.65,3.17,5.01,13.63,-4.23,343579.1,2.51,,10-22
3350,002825,纳尔股份,0.35,40.0,,8.42,,4973.5,96.43,,10-22
3351,002574,明牌珠宝,0.16,0.0,,2.69,,8500.03,3.33,,10-22
3352,000960,锡业股份,0.44,20.86,,6.43,,72790.75,34.99,,10-22
3353,300668,杰恩设计,0.59,-52.36,,19.19,,6176.67,41.31,,10-22
3354,002028,思源电气,0.32,33.33,,5.35,,23970.06,30.04,,10-22
3355,002092,中泰化学,0.94,-1.69,,11.23,,201078.64,-1.69,,10-22
3356,002209,达意隆,-0.0,-95.13,,-0.08,,-53.21,-95.08,,10-22
3357,002899,英派斯,0.38,-43.28,,4.72,,4578.8,-24.46,,10-22
3358,002935,天奥电子,0.39,7.4,,4.76,,3216.45,11.37,,10-22
3359,002001,新和成,1.18,42.17,,17.09,,253738.91,181.6,,10-22
3360,300732,设研院,1.12,-50.0,,8.93,,17519.53,44.89,,10-22
3361,002931,锋龙股份,0.41,-19.61,,8.51,,3326.61,-1.97,,10-22
3362,002724,海洋王,0.11,-0.36,,4.51,,7979.12,19.54,,10-22
3363,002937,兴瑞科技,0.58,20.83,,20.84,,7973.2,20.62,,10-22
3364,002677,浙江美大,0.38,35.71,,19.6,,24732.03,36.87,,10-22
3365,002729,好利来,0.25,-26.47,,3.99,,1692.86,-24.3,,10-22
3366,002763,汇洁股份,0.46,-20.69,,10.01,,17997.8,-20.73,,10-22
3367,300508,维宏股份,0.04,-96.94,,0.67,,339.16,-95.1,,10-22
3368,002008,大族激光,1.55,9.93,,20.47,,165669.17,10.29,,10-22
3369,002361,神剑股份,0.07,-26.65,,3.13,,6055.61,-26.67,,10-22
3370,002237,恒邦股份,0.32,-3.03,,6.72,,29334.63,-3.02,,10-22
3371,002688,金河生物,0.2,25.0,,8.13,,12890.35,29.87,,10-22
3372,002061,浙江交科,0.74,48.8,,16.12,,97322.59,230.81,,10-22
3373,002883,中设股份,0.46,-38.67,,9.89,,3971.61,15.63,,10-20
3374,002242,九阳股份,0.74,5.71,,14.75,,56920.74,5.68,,10-20
3375,000987,越秀金控,0.13,-38.89,,2.27,,29338.64,-38.81,,10-20
3376,600415,小商品城,0.25,13.64,,11.39,,135882.84,9.85,,10-20
3377,002762,金发拉比,0.17,-37.04,,6.15,,6019.3,9.31,,10-20
3378,002537,海联金汇,0.23,0.0,,4.13,,28838.97,1.6,,10-20
3379,600763,通策医疗,0.86,50.88,,24.37,,27539.31,51.33,,10-20
3380,002408,齐翔腾达,0.39,21.88,,10.07,,69723.48,21.68,,10-20
3381,000715,中兴商业,0.22,17.82,,4.76,,6179.22,18.06,,10-20
3382,002456,欧菲科技,0.51,36.37,,14.08,,137639.93,34.69,,10-20
3383,300238,冠昊生物,0.1,-47.37,,2.13,,2526.74,-49.72,,10-20
3384,002365,永安药业,0.52,-14.75,,10.4,,15182.86,25.86,,10-20
3385,000661,长春高新,4.93,72.38,,17.64,,83862.96,72.2,,10-20
3386,002108,沧州明珠,0.22,-46.38,,9.52,,31008.9,-30.3,,10-20
3387,002445,ST中南,-0.02,-109.52,,-0.55,,-2357.12,-113.56,,10-20
3388,300006,莱美药业,0.12,63.7,,5.79,,10002.45,63.8,,10-20
3389,002627,宜昌交运,0.27,-48.08,,4.15,,8445.84,-11.74,,10-20
3390,002322,理工环科,0.37,-11.9,,4.67,,14319.31,-14.6,,10-20
3391,600111,北方稀土,0.1,8.33,,4.19,,37939.34,8.67,,10-20
3392,002632,道明光学,0.27,92.86,,8.81,,16700.62,101.26,,10-20
3393,000559,万向钱潮,0.21,-6.64,,11.66,,57995.07,-6.8,,10-20
3394,002327,富安娜,0.34,21.43,,6.22,,29070.44,20.84,,10-20
3395,603050,科林电气,0.26,30.0,,4.29,,4227.44,48.62,,10-20
3396,002391,长青股份,0.71,53.43,,8.12,,25374.19,54.9,,10-20
3397,600869,智慧能源,0.13,103.95,,5.64,,29793.23,103.99,,10-20
3398,002783,凯龙股份,0.3,-34.78,,7.08,,10068.88,4.77,,10-20
3399,300511,雪榕生物,0.31,-15.35,,9.2,,13374.68,62.34,,10-20
3400,000026,飞亚达A,0.37,19.12,,6.55,,16266.11,19.12,,10-20
3401,600346,恒力股份,0.76,80.95,,14.81,,365251.65,231.48,,10-20
3402,300016,北陆药业,0.26,-18.64,,11.22,,12633.35,22.02,,10-20
3403,002348,高乐股份,0.04,-3.2,,3.1,,4011.26,-3.13,,10-20
3404,002524,光正集团,-0.02,-77.78,,-1.42,,-1077.24,-76.46,,10-20
3405,600773,西藏城投,0.09,30.3,,2.17,,7045.76,31.08,,10-20
3406,002401,中远海科,0.23,35.81,,8.42,,7038.51,35.83,,10-20
3407,300441,鲍斯股份,0.2,-37.68,,8.88,,13489.21,16.29,,10-20
3408,000753,漳州发展,0.06,211.11,,2.52,,5519.38,217.81,,10-20
3409,603501,韦尔股份,0.54,125.0,,17.59,,24592.72,145.05,,10-20
3410,002278,神开股份,0.04,-300.0,,1.36,,1474.38,-311.79,,10-20
3411,300042,朗科科技,0.32,16.73,,4.64,,4278.81,16.71,,10-20
3412,002117,东港股份,0.54,17.7,,12.77,,19571.36,17.71,,10-20
3413,002454,松芝股份,0.1,-74.36,,2.1,,6571.89,-59.84,,10-20
3414,000788,北大医药,0.06,27.4,,3.17,,3795.2,28.82,,10-20
3415,002652,扬子新材,0.1,-20.0,,6.52,,4901.93,-18.66,,10-20
3416,000589,黔轮胎A,0.08,-500.0,,1.89,,6358.88,-578.26,,10-20
3417,002138,顺络电子,0.44,29.41,,8.89,,36135.92,40.81,,10-20
3418,002475,立讯精密,0.4,17.65,,12.04,,165704.01,53.12,,10-20
3419,002840,华统股份,0.37,-26.0,,8.15,,9882.89,13.97,,10-20
3420,002689,远大智能,-0.01,-133.42,,-0.84,,-1252.35,-134.22,,10-20
3421,002706,良信电器,0.28,-20.0,,10.81,,21975.24,20.1,,10-20
3422,002415,海康威视,0.81,20.12,,23.06,,739580.32,20.2,,10-20
3423,603869,新智认知,0.82,49.09,,7.54,,28735.09,50.25,,10-20
3424,002463,沪电股份,0.23,128.9,,10.55,,38321.03,136.7,,10-20
3425,002158,汉钟精机,0.3,19.18,,8.87,,15947.16,19.16,,10-20
3426,002271,东方雨虹,0.74,-24.49,,15.32,,111430.04,28.27,,10-20
3427,000619,海螺型材,0.01,-7.97,,0.19,,456.14,-8.1,,10-20
3428,603079,圣达生物,0.46,-50.54,,6.59,,5171.22,-10.23,,10-20
3429,600566,济川药业,1.61,43.89,,27.55,,130876.8,44.25,,10-20
3430,603606,东方电缆,0.23,91.67,,7.08,,11527.12,212.9,,10-20
3431,002056,横店东磁,0.31,29.17,,10.59,,50218.81,25.03,,10-20
3432,300401,花园生物,0.47,-17.54,,16.27,,22474.54,117.88,,10-20
3433,600497,驰宏锌锗,0.16,-17.56,,5.9,,83659.33,-2.59,,10-20
3434,000676,智度股份,0.6,75.86,,10.76,,58050.62,75.86,,10-20
3435,002088,鲁阳节能,0.66,65.0,,12.05,,23023.92,65.48,,10-20
3436,000008,神州高铁,0.04,1.15,,1.72,,12356.09,1.34,,10-20
3437,002521,齐峰新材,0.11,-57.69,,1.56,,5291.5,-59.0,,10-20
3438,002216,三全食品,0.11,10.0,,4.39,,8950.54,12.01,,10-20
3439,600714,金瑞矿业,0.05,59.74,,2.56,,1558.31,72.96,,10-20
