,code,name,code_num
2861,600872.XSHG,中炬高新,600872
2862,600873.XSHG,梅花生物,600873
2863,600874.XSHG,创业环保,600874
2864,600875.XSHG,东方电气,600875
2865,600876.XSHG,洛阳玻璃,600876
2866,600877.XSHG,ST嘉陵,600877
2867,600879.XSHG,航天电子,600879
2868,600880.XSHG,博瑞传播,600880
2869,600881.XSHG,亚泰集团,600881
2870,600882.XSHG,广泽股份,600882
2871,600883.XSHG,博闻科技,600883
2872,600884.XSHG,杉杉股份,600884
2873,600885.XSHG,宏发股份,600885
2874,600886.XSHG,国投电力,600886
2875,600887.XSHG,伊利股份,600887
2876,600888.XSHG,新疆众和,600888
2877,600889.XSHG,南京化纤,600889
2878,600890.XSHG,中房股份,600890
2879,600891.XSHG,秋林集团,600891
2880,600892.XSHG,大晟文化,600892
2881,600893.XSHG,航发动力,600893
2882,600894.XSHG,广日股份,600894
2883,600895.XSHG,张江高科,600895
2884,600896.XSHG,*ST海投,600896
2885,600897.XSHG,厦门空港,600897
2886,600898.XSHG,国美通讯,600898
2887,600900.XSHG,长江电力,600900
2888,600901.XSHG,江苏租赁,600901
2889,600903.XSHG,贵州燃气,600903
2890,600908.XSHG,无锡银行,600908
2891,600909.XSHG,华安证券,600909
2892,600917.XSHG,重庆燃气,600917
2893,600919.XSHG,江苏银行,600919
2894,600926.XSHG,杭州银行,600926
2895,600929.XSHG,湖南盐业,600929
2896,600933.XSHG,爱柯迪,600933
2897,600936.XSHG,广西广电,600936
2898,600939.XSHG,重庆建工,600939
2899,600958.XSHG,东方证券,600958
2900,600959.XSHG,江苏有线,600959
2901,600960.XSHG,渤海汽车,600960
2902,600961.XSHG,株冶集团,600961
2903,600962.XSHG,国投中鲁,600962
2904,600963.XSHG,岳阳林纸,600963
2905,600965.XSHG,福成股份,600965
2906,600966.XSHG,博汇纸业,600966
2907,600967.XSHG,内蒙一机,600967
2908,600969.XSHG,郴电国际,600969
2909,600970.XSHG,中材国际,600970
2910,600971.XSHG,恒源煤电,600971
2911,600973.XSHG,宝胜股份,600973
2912,600975.XSHG,新五丰,600975
2913,600976.XSHG,健民集团,600976
2914,600977.XSHG,中国电影,600977
2915,600978.XSHG,宜华生活,600978
2916,600979.XSHG,广安爱众,600979
2917,600980.XSHG,北矿科技,600980
2918,600981.XSHG,汇鸿集团,600981
2919,600982.XSHG,宁波热电,600982
2920,600983.XSHG,惠而浦,600983
2921,600984.XSHG,建设机械,600984
2922,600985.XSHG,淮北矿业,600985
2923,600986.XSHG,科达股份,600986
2924,600987.XSHG,航民股份,600987
2925,600988.XSHG,赤峰黄金,600988
2926,600990.XSHG,四创电子,600990
2927,600992.XSHG,贵绳股份,600992
2928,600993.XSHG,马应龙,600993
2929,600995.XSHG,文山电力,600995
2930,600996.XSHG,贵广网络,600996
2931,600997.XSHG,开滦股份,600997
2932,600998.XSHG,九州通,600998
2933,600999.XSHG,招商证券,600999
2934,601000.XSHG,唐山港,601000
2935,601001.XSHG,大同煤业,601001
2936,601002.XSHG,晋亿实业,601002
2937,601003.XSHG,柳钢股份,601003
2938,601005.XSHG,重庆钢铁,601005
2939,601006.XSHG,大秦铁路,601006
2940,601007.XSHG,金陵饭店,601007
2941,601008.XSHG,连云港,601008
2942,601009.XSHG,南京银行,601009
2943,601010.XSHG,文峰股份,601010
2944,601011.XSHG,宝泰隆,601011
2945,601012.XSHG,隆基股份,601012
2946,601015.XSHG,陕西黑猫,601015
2947,601016.XSHG,节能风电,601016
2948,601018.XSHG,宁波港,601018
2949,601019.XSHG,山东出版,601019
2950,601020.XSHG,华钰矿业,601020
2951,601021.XSHG,春秋航空,601021
2952,601028.XSHG,玉龙股份,601028
2953,601038.XSHG,一拖股份,601038
2954,601058.XSHG,赛轮轮胎,601058
2955,601066.XSHG,中信建投,601066
2956,601068.XSHG,中铝国际,601068
2957,601069.XSHG,西部黄金,601069
2958,601086.XSHG,国芳集团,601086
2959,601088.XSHG,中国神华,601088
2960,601098.XSHG,中南传媒,601098
2961,601099.XSHG,太平洋,601099
2962,601100.XSHG,恒立液压,601100
2963,601101.XSHG,昊华能源,601101
2964,601106.XSHG,中国一重,601106
2965,601107.XSHG,四川成渝,601107
2966,601108.XSHG,财通证券,601108
2967,601111.XSHG,中国国航,601111
2968,601113.XSHG,华鼎股份,601113
2969,601116.XSHG,三江购物,601116
2970,601117.XSHG,中国化学,601117
2971,601118.XSHG,海南橡胶,601118
2972,601126.XSHG,四方股份,601126
2973,601127.XSHG,小康股份,601127
2974,601128.XSHG,常熟银行,601128
2975,601137.XSHG,博威合金,601137
2976,601138.XSHG,工业富联,601138
2977,601139.XSHG,深圳燃气,601139
2978,601155.XSHG,新城控股,601155
2979,601158.XSHG,重庆水务,601158
2980,601162.XSHG,天风证券,601162
2981,601163.XSHG,三角轮胎,601163
2982,601166.XSHG,兴业银行,601166
2983,601168.XSHG,西部矿业,601168
2984,601169.XSHG,北京银行,601169
2985,601177.XSHG,杭齿前进,601177
2986,601179.XSHG,中国西电,601179
2987,601186.XSHG,中国铁建,601186
2988,601188.XSHG,龙江交通,601188
2989,601198.XSHG,东兴证券,601198
2990,601199.XSHG,江南水务,601199
2991,601200.XSHG,上海环境,601200
2992,601208.XSHG,东材科技,601208
2993,601211.XSHG,国泰君安,601211
2994,601212.XSHG,白银有色,601212
2995,601216.XSHG,君正集团,601216
2996,601218.XSHG,吉鑫科技,601218
2997,601222.XSHG,林洋能源,601222
2998,601225.XSHG,陕西煤业,601225
2999,601226.XSHG,华电重工,601226
3000,601228.XSHG,广州港,601228
3001,601229.XSHG,上海银行,601229
3002,601231.XSHG,环旭电子,601231
3003,601233.XSHG,桐昆股份,601233
3004,601238.XSHG,广汽集团,601238
3005,601258.XSHG,庞大集团,601258
3006,601288.XSHG,农业银行,601288
3007,601311.XSHG,骆驼股份,601311
3008,601318.XSHG,中国平安,601318
3009,601319.XSHG,中国人保,601319
3010,601326.XSHG,秦港股份,601326
3011,601328.XSHG,交通银行,601328
3012,601330.XSHG,绿色动力,601330
3013,601333.XSHG,广深铁路,601333
3014,601336.XSHG,新华保险,601336
3015,601339.XSHG,百隆东方,601339
3016,601360.XSHG,三六零,601360
3017,601366.XSHG,利群股份,601366
3018,601368.XSHG,绿城水务,601368
3019,601369.XSHG,陕鼓动力,601369
3020,601375.XSHG,中原证券,601375
3021,601377.XSHG,兴业证券,601377
3022,601388.XSHG,怡球资源,601388
3023,601390.XSHG,中国中铁,601390
3024,601398.XSHG,工商银行,601398
3025,601500.XSHG,通用股份,601500
3026,601515.XSHG,东风股份,601515
3027,601518.XSHG,吉林高速,601518
3028,601519.XSHG,大智慧,601519
3029,601555.XSHG,东吴证券,601555
3030,601558.XSHG,ST锐电,601558
3031,601566.XSHG,九牧王,601566
3032,601567.XSHG,三星医疗,601567
3033,601577.XSHG,长沙银行,601577
3034,601579.XSHG,会稽山,601579
3035,601588.XSHG,北辰实业,601588
3036,601595.XSHG,上海电影,601595
3037,601599.XSHG,鹿港文化,601599
3038,601600.XSHG,中国铝业,601600
3039,601601.XSHG,中国太保,601601
3040,601606.XSHG,长城军工,601606
3041,601607.XSHG,上海医药,601607
3042,601608.XSHG,中信重工,601608
3043,601611.XSHG,中国核建,601611
3044,601616.XSHG,广电电气,601616
3045,601618.XSHG,中国中冶,601618
3046,601619.XSHG,嘉泽新能,601619
3047,601628.XSHG,中国人寿,601628
3048,601633.XSHG,长城汽车,601633
3049,601636.XSHG,旗滨集团,601636
3050,601666.XSHG,平煤股份,601666
3051,601668.XSHG,中国建筑,601668
3052,601669.XSHG,中国电建,601669
3053,601677.XSHG,明泰铝业,601677
3054,601678.XSHG,滨化股份,601678
3055,601688.XSHG,华泰证券,601688
3056,601689.XSHG,拓普集团,601689
3057,601699.XSHG,潞安环能,601699
3058,601700.XSHG,风范股份,601700
3059,601717.XSHG,郑煤机,601717
3060,601718.XSHG,际华集团,601718
3061,601727.XSHG,上海电气,601727
3062,601766.XSHG,中国中车,601766
3063,601777.XSHG,力帆股份,601777
3064,601788.XSHG,光大证券,601788
3065,601789.XSHG,宁波建工,601789
3066,601798.XSHG,*ST蓝科,601798
3067,601799.XSHG,星宇股份,601799
3068,601800.XSHG,中国交建,601800
3069,601801.XSHG,皖新传媒,601801
3070,601808.XSHG,中海油服,601808
3071,601811.XSHG,新华文轩,601811
3072,601818.XSHG,光大银行,601818
3073,601828.XSHG,美凯龙,601828
3074,601838.XSHG,成都银行,601838
3075,601857.XSHG,中国石油,601857
3076,601858.XSHG,中国科传,601858
3077,601866.XSHG,中远海发,601866
3078,601869.XSHG,长飞光纤,601869
3079,601872.XSHG,招商轮船,601872
3080,601877.XSHG,正泰电器,601877
3081,601878.XSHG,浙商证券,601878
3082,601880.XSHG,大连港,601880
3083,601881.XSHG,中国银河,601881
3084,601882.XSHG,海天精工,601882
3085,601886.XSHG,江河集团,601886
3086,601888.XSHG,中国国旅,601888
3087,601890.XSHG,亚星锚链,601890
3088,601898.XSHG,中煤能源,601898
3089,601899.XSHG,紫金矿业,601899
3090,601900.XSHG,南方传媒,601900
3091,601901.XSHG,方正证券,601901
3092,601908.XSHG,京运通,601908
3093,601918.XSHG,新集能源,601918
3094,601919.XSHG,中远海控,601919
3095,601928.XSHG,凤凰传媒,601928
3096,601929.XSHG,吉视传媒,601929
3097,601933.XSHG,永辉超市,601933
3098,601939.XSHG,建设银行,601939
3099,601949.XSHG,中国出版,601949
3100,601952.XSHG,苏垦农发,601952
3101,601958.XSHG,金钼股份,601958
3102,601965.XSHG,中国汽研,601965
3103,601966.XSHG,玲珑轮胎,601966
3104,601968.XSHG,宝钢包装,601968
3105,601969.XSHG,海南矿业,601969
3106,601985.XSHG,中国核电,601985
3107,601988.XSHG,中国银行,601988
3108,601989.XSHG,中国重工,601989
3109,601990.XSHG,南京证券,601990
3110,601991.XSHG,大唐发电,601991
3111,601992.XSHG,金隅集团,601992
3112,601996.XSHG,丰林集团,601996
3113,601997.XSHG,贵阳银行,601997
3114,601998.XSHG,中信银行,601998
3115,601999.XSHG,出版传媒,601999
3116,603000.XSHG,人民网,603000
3117,603001.XSHG,奥康国际,603001
3118,603002.XSHG,宏昌电子,603002
3119,603003.XSHG,龙宇燃油,603003
3120,603005.XSHG,晶方科技,603005
3121,603006.XSHG,联明股份,603006
3122,603007.XSHG,花王股份,603007
3123,603008.XSHG,喜临门,603008
3124,603009.XSHG,北特科技,603009
3125,603010.XSHG,万盛股份,603010
3126,603011.XSHG,合锻智能,603011
3127,603012.XSHG,创力集团,603012
3128,603013.XSHG,亚普股份,603013
3129,603015.XSHG,弘讯科技,603015
3130,603016.XSHG,新宏泰,603016
3131,603017.XSHG,中衡设计,603017
3132,603018.XSHG,中设集团,603018
3133,603019.XSHG,中科曙光,603019
3134,603020.XSHG,爱普股份,603020
3135,603021.XSHG,山东华鹏,603021
3136,603022.XSHG,新通联,603022
3137,603023.XSHG,威帝股份,603023
3138,603025.XSHG,大豪科技,603025
3139,603026.XSHG,石大胜华,603026
3140,603027.XSHG,千禾味业,603027
3141,603028.XSHG,赛福天,603028
3142,603029.XSHG,天鹅股份,603029
3143,603030.XSHG,全筑股份,603030
3144,603031.XSHG,安德利,603031
3145,603032.XSHG,德新交运,603032
3146,603033.XSHG,三维股份,603033
3147,603035.XSHG,常熟汽饰,603035
3148,603036.XSHG,如通股份,603036
3149,603037.XSHG,凯众股份,603037
3150,603038.XSHG,华立股份,603038
3151,603039.XSHG,泛微网络,603039
3152,603040.XSHG,新坐标,603040
3153,603041.XSHG,美思德,603041
3154,603042.XSHG,华脉科技,603042
3155,603043.XSHG,广州酒家,603043
3156,603045.XSHG,福达合金,603045
3157,603050.XSHG,科林电气,603050
3158,603055.XSHG,台华新材,603055
3159,603056.XSHG,德邦股份,603056
3160,603058.XSHG,永吉股份,603058
3161,603059.XSHG,倍加洁,603059
3162,603060.XSHG,国检集团,603060
3163,603063.XSHG,禾望电气,603063
3164,603066.XSHG,音飞储存,603066
3165,603067.XSHG,振华股份,603067
3166,603069.XSHG,海汽集团,603069
3167,603076.XSHG,乐惠国际,603076
3168,603077.XSHG,和邦生物,603077
3169,603078.XSHG,江化微,603078
3170,603079.XSHG,圣达生物,603079
3171,603080.XSHG,新疆火炬,603080
3172,603081.XSHG,大丰实业,603081
3173,603083.XSHG,剑桥科技,603083
3174,603085.XSHG,天成自控,603085
3175,603086.XSHG,先达股份,603086
3176,603088.XSHG,宁波精达,603088
3177,603089.XSHG,正裕工业,603089
3178,603090.XSHG,宏盛股份,603090
3179,603096.XSHG,新经典,603096
3180,603098.XSHG,森特股份,603098
3181,603099.XSHG,长白山,603099
3182,603100.XSHG,川仪股份,603100
3183,603101.XSHG,汇嘉时代,603101
3184,603103.XSHG,横店影视,603103
3185,603105.XSHG,芯能科技,603105
3186,603106.XSHG,恒银金融,603106
3187,603108.XSHG,润达医疗,603108
3188,603110.XSHG,东方材料,603110
3189,603111.XSHG,康尼机电,603111
3190,603113.XSHG,金能科技,603113
3191,603116.XSHG,红蜻蜓,603116
3192,603117.XSHG,万林物流,603117
3193,603118.XSHG,共进股份,603118
3194,603123.XSHG,翠微股份,603123
3195,603126.XSHG,中材节能,603126
3196,603127.XSHG,昭衍新药,603127
3197,603128.XSHG,华贸物流,603128
3198,603129.XSHG,春风动力,603129
3199,603131.XSHG,上海沪工,603131
3200,603133.XSHG,碳元科技,603133
3201,603136.XSHG,天目湖,603136
3202,603138.XSHG,海量数据,603138
3203,603139.XSHG,康惠制药,603139
3204,603156.XSHG,养元饮品,603156
3205,603157.XSHG,拉夏贝尔,603157
3206,603158.XSHG,腾龙股份,603158
3207,603159.XSHG,上海亚虹,603159
3208,603160.XSHG,汇顶科技,603160
3209,603161.XSHG,科华控股,603161
3210,603165.XSHG,荣晟环保,603165
3211,603166.XSHG,福达股份,603166
3212,603167.XSHG,渤海轮渡,603167
3213,603168.XSHG,莎普爱思,603168
3214,603169.XSHG,兰石重装,603169
3215,603177.XSHG,德创环保,603177
3216,603178.XSHG,圣龙股份,603178
3217,603179.XSHG,新泉股份,603179
3218,603180.XSHG,金牌厨柜,603180
3219,603181.XSHG,皇马科技,603181
3220,603183.XSHG,建研院,603183
3221,603185.XSHG,上机数控,603185
3222,603186.XSHG,华正新材,603186
3223,603187.XSHG,海容冷链,603187
3224,603188.XSHG,亚邦股份,603188
3225,603189.XSHG,网达软件,603189
3226,603192.XSHG,汇得科技,603192
3227,603196.XSHG,日播时尚,603196
3228,603197.XSHG,保隆科技,603197
3229,603198.XSHG,迎驾贡酒,603198
3230,603199.XSHG,九华旅游,603199
3231,603200.XSHG,上海洗霸,603200
3232,603203.XSHG,快克股份,603203
3233,603208.XSHG,江山欧派,603208
3234,603214.XSHG,爱婴室,603214
3235,603218.XSHG,日月股份,603218
3236,603220.XSHG,贝通信,603220
3237,603222.XSHG,济民制药,603222
3238,603223.XSHG,恒通股份,603223
3239,603225.XSHG,新凤鸣,603225
3240,603226.XSHG,菲林格尔,603226
3241,603227.XSHG,雪峰科技,603227
3242,603228.XSHG,景旺电子,603228
3243,603229.XSHG,奥翔药业,603229
3244,603232.XSHG,格尔软件,603232
3245,603233.XSHG,大参林,603233
3246,603238.XSHG,诺邦股份,603238
3247,603239.XSHG,浙江仙通,603239
3248,603258.XSHG,电魂网络,603258
3249,603259.XSHG,药明康德,603259
3250,603260.XSHG,合盛硅业,603260
3251,603266.XSHG,天龙股份,603266
3252,603268.XSHG,松发股份,603268
3253,603269.XSHG,海鸥股份,603269
3254,603277.XSHG,银都股份,603277
3255,603278.XSHG,大业股份,603278
3256,603283.XSHG,赛腾股份,603283
3257,603286.XSHG,日盈电子,603286
3258,603288.XSHG,海天味业,603288
3259,603289.XSHG,泰瑞机器,603289
3260,603297.XSHG,永新光学,603297
3261,603298.XSHG,杭叉集团,603298
3262,603299.XSHG,苏盐井神,603299
3263,603300.XSHG,华铁科技,603300
3264,603301.XSHG,振德医疗,603301
3265,603303.XSHG,得邦照明,603303
3266,603305.XSHG,旭升股份,603305
3267,603306.XSHG,华懋科技,603306
3268,603308.XSHG,应流股份,603308
3269,603309.XSHG,维力医疗,603309
3270,603311.XSHG,金海环境,603311
3271,603313.XSHG,梦百合,603313
3272,603315.XSHG,福鞍股份,603315
3273,603316.XSHG,诚邦股份,603316
3274,603318.XSHG,派思股份,603318
3275,603319.XSHG,湘油泵,603319
3276,603320.XSHG,迪贝电气,603320
3277,603321.XSHG,梅轮电梯,603321
3278,603322.XSHG,超讯通信,603322
3279,603323.XSHG,吴江银行,603323
3280,603326.XSHG,我乐家居,603326
3281,603328.XSHG,依顿电子,603328
3282,603329.XSHG,上海雅仕,603329
3283,603330.XSHG,上海天洋,603330
3284,603331.XSHG,百达精工,603331
3285,603333.XSHG,尚纬股份,603333
3286,603335.XSHG,迪生力,603335
3287,603336.XSHG,宏辉果蔬,603336
3288,603337.XSHG,杰克股份,603337
3289,603338.XSHG,浙江鼎力,603338
3290,603339.XSHG,四方科技,603339
3291,603345.XSHG,安井食品,603345
3292,603348.XSHG,文灿股份,603348
3293,603355.XSHG,莱克电气,603355
3294,603356.XSHG,华菱精工,603356
3295,603357.XSHG,设计总院,603357
3296,603358.XSHG,华达科技,603358
3297,603359.XSHG,东珠生态,603359
3298,603360.XSHG,百傲化学,603360
3299,603363.XSHG,傲农生物,603363
3300,603365.XSHG,水星家纺,603365
3301,603366.XSHG,日出东方,603366
3302,603367.XSHG,辰欣药业,603367
3303,603368.XSHG,柳药股份,603368
3304,603369.XSHG,今世缘,603369
3305,603377.XSHG,东方时尚,603377
3306,603378.XSHG,亚士创能,603378
3307,603380.XSHG,易德龙,603380
3308,603383.XSHG,顶点软件,603383
3309,603385.XSHG,惠达卫浴,603385
3310,603386.XSHG,广东骏亚,603386
3311,603387.XSHG,基蛋生物,603387
3312,603388.XSHG,元成股份,603388
3313,603389.XSHG,亚振家居,603389
3314,603393.XSHG,新天然气,603393
3315,603396.XSHG,金辰股份,603396
3316,603398.XSHG,邦宝益智,603398
3317,603399.XSHG,吉翔股份,603399
3318,603416.XSHG,信捷电气,603416
3319,603421.XSHG,鼎信通讯,603421
3320,603429.XSHG,集友股份,603429
3321,603444.XSHG,吉比特,603444
3322,603456.XSHG,九洲药业,603456
3323,603458.XSHG,勘设股份,603458
3324,603466.XSHG,风语筑,603466
3325,603477.XSHG,振静股份,603477
3326,603486.XSHG,科沃斯,603486
3327,603488.XSHG,展鹏科技,603488
3328,603496.XSHG,恒为科技,603496
3329,603499.XSHG,翔港科技,603499
3330,603500.XSHG,祥和实业,603500
3331,603501.XSHG,韦尔股份,603501
3332,603505.XSHG,金石资源,603505
3333,603506.XSHG,南都物业,603506
3334,603507.XSHG,振江股份,603507
3335,603508.XSHG,思维列控,603508
3336,603515.XSHG,欧普照明,603515
3337,603516.XSHG,淳中科技,603516
3338,603517.XSHG,绝味食品,603517
3339,603518.XSHG,维格娜丝,603518
3340,603519.XSHG,立霸股份,603519
3341,603520.XSHG,司太立,603520
3342,603527.XSHG,众源新材,603527
3343,603528.XSHG,多伦科技,603528
3344,603533.XSHG,掌阅科技,603533
3345,603535.XSHG,嘉诚国际,603535
3346,603536.XSHG,惠发股份,603536
3347,603538.XSHG,美诺华,603538
3348,603555.XSHG,贵人鸟,603555
3349,603556.XSHG,海兴电力,603556
3350,603557.XSHG,起步股份,603557
3351,603558.XSHG,健盛集团,603558
3352,603559.XSHG,中通国脉,603559
3353,603566.XSHG,普莱柯,603566
3354,603567.XSHG,珍宝岛,603567
3355,603568.XSHG,伟明环保,603568
3356,603569.XSHG,长久物流,603569
3357,603577.XSHG,汇金通,603577
3358,603578.XSHG,三星新材,603578
3359,603579.XSHG,荣泰健康,603579
3360,603580.XSHG,艾艾精工,603580
3361,603583.XSHG,捷昌驱动,603583
3362,603585.XSHG,苏利股份,603585
3363,603586.XSHG,金麒麟,603586
3364,603587.XSHG,地素时尚,603587
3365,603588.XSHG,高能环境,603588
3366,603589.XSHG,口子窖,603589
3367,603590.XSHG,康辰药业,603590
3368,603595.XSHG,东尼电子,603595
3369,603596.XSHG,伯特利,603596
3370,603598.XSHG,引力传媒,603598
3371,603599.XSHG,广信股份,603599
3372,603600.XSHG,永艺股份,603600
3373,603601.XSHG,再升科技,603601
3374,603602.XSHG,纵横通信,603602
3375,603603.XSHG,博天环境,603603
3376,603605.XSHG,珀莱雅,603605
3377,603606.XSHG,东方电缆,603606
3378,603607.XSHG,京华激光,603607
3379,603608.XSHG,天创时尚,603608
3380,603609.XSHG,禾丰牧业,603609
3381,603611.XSHG,诺力股份,603611
3382,603612.XSHG,索通发展,603612
3383,603615.XSHG,茶花股份,603615
3384,603616.XSHG,韩建河山,603616
3385,603617.XSHG,君禾股份,603617
3386,603618.XSHG,杭电股份,603618
3387,603619.XSHG,中曼石油,603619
3388,603626.XSHG,科森科技,603626
3389,603628.XSHG,清源股份,603628
3390,603629.XSHG,利通电子,603629
3391,603630.XSHG,拉芳家化,603630
3392,603633.XSHG,徕木股份,603633
3393,603636.XSHG,南威软件,603636
3394,603637.XSHG,镇海股份,603637
3395,603638.XSHG,艾迪精密,603638
3396,603639.XSHG,海利尔,603639
3397,603648.XSHG,畅联股份,603648
3398,603650.XSHG,彤程新材,603650
3399,603655.XSHG,朗博科技,603655
3400,603656.XSHG,泰禾光电,603656
3401,603657.XSHG,春光科技,603657
3402,603658.XSHG,安图生物,603658
3403,603659.XSHG,璞泰来,603659
3404,603660.XSHG,苏州科达,603660
3405,603661.XSHG,恒林股份,603661
3406,603663.XSHG,三祥新材,603663
3407,603665.XSHG,康隆达,603665
3408,603666.XSHG,亿嘉和,603666
3409,603667.XSHG,五洲新春,603667
3410,603668.XSHG,天马科技,603668
3411,603669.XSHG,灵康药业,603669
3412,603676.XSHG,卫信康,603676
3413,603677.XSHG,奇精机械,603677
3414,603678.XSHG,火炬电子,603678
3415,603679.XSHG,华体科技,603679
3416,603680.XSHG,今创集团,603680
3417,603683.XSHG,晶华新材,603683
3418,603685.XSHG,晨丰科技,603685
3419,603686.XSHG,龙马环卫,603686
3420,603688.XSHG,石英股份,603688
3421,603689.XSHG,皖天然气,603689
3422,603690.XSHG,至纯科技,603690
3423,603693.XSHG,江苏新能,603693
3424,603696.XSHG,安记食品,603696
3425,603698.XSHG,航天工程,603698
3426,603699.XSHG,纽威股份,603699
3427,603701.XSHG,德宏股份,603701
3428,603703.XSHG,盛洋科技,603703
3429,603706.XSHG,东方环宇,603706
3430,603707.XSHG,健友股份,603707
3431,603708.XSHG,家家悦,603708
3432,603709.XSHG,中源家居,603709
3433,603711.XSHG,香飘飘,603711
3434,603712.XSHG,七一二,603712
3435,603713.XSHG,密尔克卫,603713
3436,603716.XSHG,塞力斯,603716
3437,603717.XSHG,天域生态,603717
3438,603718.XSHG,海利生物,603718
3439,603721.XSHG,中广天择,603721
3440,603722.XSHG,阿科力,603722
3441,603725.XSHG,天安新材,603725
3442,603726.XSHG,朗迪集团,603726
3443,603727.XSHG,博迈科,603727
3444,603728.XSHG,鸣志电器,603728
3445,603729.XSHG,龙韵股份,603729
3446,603730.XSHG,岱美股份,603730
3447,603733.XSHG,仙鹤股份,603733
3448,603737.XSHG,三棵树,603737
3449,603738.XSHG,泰晶科技,603738
3450,603757.XSHG,大元泵业,603757
3451,603758.XSHG,秦安股份,603758
3452,603766.XSHG,隆鑫通用,603766
3453,603767.XSHG,中马传动,603767
3454,603768.XSHG,常青股份,603768
3455,603773.XSHG,沃格光电,603773
3456,603776.XSHG,永安行,603776
3457,603777.XSHG,来伊份,603777
3458,603778.XSHG,乾景园林,603778
3459,603779.XSHG,威龙股份,603779
3460,603787.XSHG,新日股份,603787
3461,603788.XSHG,宁波高发,603788
3462,603789.XSHG,星光农机,603789
3463,603790.XSHG,雅运股份,603790
3464,603797.XSHG,联泰环保,603797
3465,603798.XSHG,康普顿,603798
3466,603799.XSHG,华友钴业,603799
3467,603800.XSHG,道森股份,603800
3468,603801.XSHG,志邦家居,603801
3469,603803.XSHG,瑞斯康达,603803
3470,603806.XSHG,福斯特,603806
3471,603808.XSHG,歌力思,603808
3472,603809.XSHG,豪能股份,603809
3473,603810.XSHG,丰山集团,603810
3474,603811.XSHG,诚意药业,603811
3475,603813.XSHG,原尚股份,603813
3476,603816.XSHG,顾家家居,603816
3477,603817.XSHG,海峡环保,603817
3478,603818.XSHG,曲美家居,603818
3479,603819.XSHG,神力股份,603819
3480,603822.XSHG,嘉澳环保,603822
3481,603823.XSHG,百合花,603823
3482,603825.XSHG,华扬联众,603825
3483,603826.XSHG,坤彩科技,603826
3484,603828.XSHG,柯利达,603828
3485,603829.XSHG,洛凯股份,603829
3486,603833.XSHG,欧派家居,603833
3487,603838.XSHG,四通股份,603838
3488,603839.XSHG,安正时尚,603839
3489,603843.XSHG,正平股份,603843
3490,603848.XSHG,好太太,603848
3491,603855.XSHG,华荣股份,603855
3492,603856.XSHG,东宏股份,603856
3493,603858.XSHG,步长制药,603858
3494,603859.XSHG,能科股份,603859
3495,603860.XSHG,中公高科,603860
3496,603861.XSHG,白云电器,603861
3497,603866.XSHG,桃李面包,603866
3498,603868.XSHG,飞科电器,603868
3499,603869.XSHG,新智认知,603869
3500,603871.XSHG,嘉友国际,603871
3501,603876.XSHG,鼎胜新材,603876
3502,603877.XSHG,太平鸟,603877
3503,603878.XSHG,武进不锈,603878
3504,603879.XSHG,永悦科技,603879
3505,603880.XSHG,南卫股份,603880
3506,603881.XSHG,数据港,603881
3507,603882.XSHG,金域医学,603882
3508,603883.XSHG,老百姓,603883
3509,603885.XSHG,吉祥航空,603885
3510,603886.XSHG,元祖股份,603886
3511,603887.XSHG,城地股份,603887
3512,603888.XSHG,新华网,603888
3513,603889.XSHG,新澳股份,603889
3514,603890.XSHG,春秋电子,603890
3515,603895.XSHG,天永智能,603895
3516,603896.XSHG,寿仙谷,603896
3517,603897.XSHG,长城科技,603897
3518,603898.XSHG,好莱客,603898
3519,603899.XSHG,晨光文具,603899
3520,603900.XSHG,莱绅通灵,603900
3521,603901.XSHG,永创智能,603901
3522,603903.XSHG,中持股份,603903
3523,603906.XSHG,龙蟠科技,603906
3524,603908.XSHG,牧高笛,603908
3525,603909.XSHG,合诚股份,603909
3526,603912.XSHG,佳力图,603912
3527,603916.XSHG,苏博特,603916
3528,603917.XSHG,合力科技,603917
3529,603918.XSHG,金桥信息,603918
3530,603919.XSHG,金徽酒,603919
3531,603920.XSHG,世运电路,603920
3532,603922.XSHG,金鸿顺,603922
3533,603926.XSHG,铁流股份,603926
3534,603928.XSHG,兴业股份,603928
3535,603929.XSHG,亚翔集成,603929
3536,603933.XSHG,睿能科技,603933
3537,603936.XSHG,博敏电子,603936
3538,603937.XSHG,丽岛新材,603937
3539,603938.XSHG,三孚股份,603938
3540,603939.XSHG,益丰药房,603939
3541,603955.XSHG,大千生态,603955
3542,603958.XSHG,哈森股份,603958
3543,603959.XSHG,百利科技,603959
3544,603960.XSHG,克来机电,603960
3545,603963.XSHG,大理药业,603963
3546,603966.XSHG,法兰泰克,603966
3547,603968.XSHG,醋化股份,603968
3548,603969.XSHG,银龙股份,603969
3549,603970.XSHG,中农立华,603970
3550,603976.XSHG,正川股份,603976
3551,603977.XSHG,国泰集团,603977
3552,603978.XSHG,深圳新星,603978
3553,603979.XSHG,金诚信,603979
3554,603980.XSHG,吉华集团,603980
3555,603985.XSHG,恒润股份,603985
3556,603986.XSHG,兆易创新,603986
3557,603987.XSHG,康德莱,603987
3558,603988.XSHG,中电电机,603988
3559,603989.XSHG,艾华集团,603989
3560,603990.XSHG,麦迪科技,603990
3561,603991.XSHG,至正股份,603991
3562,603993.XSHG,洛阳钼业,603993
3563,603996.XSHG,中新科技,603996
3564,603997.XSHG,继峰股份,603997
